round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
3161,57,2,2,15,8,0,0,0,41.2,0.05
3162,30,1,1,10,4,0,1,1,-21.1,0.05
3163,400,3,3,26,52,0,7,0,101.9,0.05
3164,81,1,1,23,11,0,3,1,15.6,0.05
3165,55,0,0,32,8,0,5,1,3.7,0.05
3166,5,0,0,3,1,0,1,1,-48.0,0.05
3167,27,1,1,10,4,0,0,1,-19.7,0.05
3168,347,3,3,30,38,0,13,1,65.0,0.05
3169,109,3,3,29,13,0,4,1,38.2,0.05
3170,400,3,3,34,39,0,7,0,166.8,0.05
3171,48,0,0,16,7,0,3,1,-15.9,0.05
3172,139,2,2,35,16,0,6,1,76.5,0.05
3173,34,0,0,14,5,0,2,1,-15.7,0.05
3174,69,2,2,21,9,0,6,0,36.9,0.05
3175,27,0,0,11,4,0,5,1,-37.0,0.05
3176,400,2,2,27,40,0,12,0,162.4,0.05
3177,326,4,4,48,33,0,17,1,147.7,0.05
3178,188,6,1,37,22,1,11,1,109.5,0.05
3179,172,3,3,32,22,0,7,1,75.8,0.05
3180,95,3,3,29,11,0,4,1,49.8,0.05
3181,13,0,0,7,2,0,3,1,-45.7,0.05
3182,27,2,2,14,4,0,3,1,-10.0,0.05
3183,13,0,0,5,2,0,4,1,-52.5,0.05
3184,21,0,0,9,3,0,2,1,-39.3,0.05
3185,66,4,4,29,8,0,4,1,48.0,0.05
3186,6,0,0,3,1,0,0,1,-42.0,0.05
3187,400,3,3,29,48,0,12,0,132.5,0.05
3188,179,2,2,34,24,0,6,0,107.7,0.05
3189,400,4,4,42,45,0,9,0,190.4,0.05
3190,57,1,1,19,6,0,3,1,2.5,0.05
3191,96,0,0,26,13,0,4,1,35.0,0.05
3192,7,0,0,3,1,0,3,1,-54.1,0.05
3193,400,5,5,31,34,0,11,0,148.6,0.05
3194,400,11,6,30,42,1,6,0,258.8,0.05
3195,400,8,3,37,38,1,14,0,220.9,0.05
3196,177,3,3,30,20,0,2,1,81.1,0.05
3197,13,0,0,5,2,0,3,1,-48.5,0.05
3198,14,0,0,4,2,0,4,1,-52.4,0.05
3199,6,0,0,2,1,0,0,1,-42.0,0.05
3200,52,1,1,16,7,0,2,1,11.9,0.05
3201,20,0,0,10,3,0,1,1,-32.7,0.05
3202,110,4,4,24,12,0,1,1,78.6,0.05
3203,57,0,0,27,8,0,3,1,12.7,0.05
3204,38,0,0,11,4,0,2,1,-42.6,0.05
3205,151,1,1,17,9,0,8,1,6.8,0.05
3206,20,2,2,8,3,0,1,1,-20.6,0.05
3207,100,1,1,21,10,0,9,0,17.2,0.05
3208,160,12,2,26,14,2,7,1,143.5,0.05
3209,80,0,0,9,3,0,3,1,-40.4,0.05
3210,20,0,0,13,3,0,2,1,-28.5,0.05
3211,26,1,1,11,3,0,3,1,-32.6,0.05
3212,79,2,2,18,11,0,3,1,43.1,0.05
3213,26,0,0,11,4,0,2,1,-32.1,0.05
3214,400,3,3,25,39,0,15,0,150.2,0.05
3215,56,1,1,17,6,0,5,1,-9.9,0.05
3216,40,0,0,14,6,0,5,1,-24.0,0.05
3217,400,1,1,39,52,0,12,0,222.0,0.05
3218,280,2,2,32,33,0,12,1,71.2,0.05
3219,57,0,0,28,8,0,4,1,1.0,0.05
3220,20,0,0,8,3,0,3,1,-42.0,0.05
3221,400,4,4,37,51,0,12,0,185.6,0.05
3222,22,1,1,8,3,0,3,1,-30.2,0.05
3223,148,8,3,28,19,1,8,0,129.7,0.05
3224,19,0,0,7,3,0,3,1,-42.5,0.05
3225,35,0,0,16,5,0,2,1,-11.5,0.05
3226,27,2,2,15,4,0,2,1,-9.3,0.05
3227,252,4,4,30,27,0,8,1,84.7,0.05
3228,66,1,1,16,8,0,4,1,-15.1,0.05
3229,398,10,5,32,40,1,18,1,100.4,0.05
3230,27,0,0,9,4,0,1,1,-31.1,0.05
3231,7,0,0,1,1,0,0,1,-44.0,0.05
3232,237,3,3,32,26,0,10,1,79.1,0.05
3233,291,1,1,25,36,0,15,1,26.1,0.05
3234,72,1,1,31,9,0,7,1,11.1,0.05
3235,167,2,2,20,16,0,8,1,20.7,0.05
3236,108,2,2,30,12,0,1,1,63.1,0.05
3237,14,0,0,6,2,0,0,1,-38.5,0.05
3238,5,0,0,4,1,0,3,1,-63.0,0.05
3239,39,2,2,14,5,0,1,1,1.4,0.05
3240,103,3,3,23,6,0,3,1,26.5,0.05
3241,256,3,3,28,27,0,12,1,66.7,0.05
3242,181,1,1,12,17,0,6,0,55.7,0.05
3243,400,2,2,30,46,0,6,0,149.9,0.05
3244,32,1,1,12,4,0,4,1,-23.4,0.05
3245,133,3,3,25,13,0,5,1,51.1,0.05
3246,400,3,3,26,35,0,12,0,171.1,0.05
3247,400,4,4,28,37,0,5,0,142.7,0.05
3248,94,3,3,30,11,0,3,1,64.8,0.05
3249,342,7,2,25,43,1,4,1,121.9,0.05
3250,42,2,2,14,5,0,0,1,10.4,0.05
3251,33,0,0,14,5,0,1,0,3.2,0.05
3252,32,1,1,16,4,0,4,1,-17.8,0.05
3253,20,1,1,10,3,0,1,1,-27.0,0.05
3254,116,0,0,7,3,0,1,1,-36.2,0.05
3255,400,9,4,29,47,1,8,0,170.1,0.05
3256,36,0,0,16,5,0,1,1,-9.0,0.05
3257,130,1,1,24,16,0,5,1,40.2,0.05
3258,238,7,2,27,31,1,3,1,142.5,0.05
3259,400,5,0,20,43,1,9,0,134.8,0.05
3260,400,5,0,39,53,1,11,0,200.8,0.05
3261,34,0,0,18,5,0,3,1,-23.2,0.05
3262,34,0,0,8,5,0,3,1,-37.7,0.05
3263,62,1,1,24,9,0,1,1,11.3,0.05
3264,24,1,1,11,3,0,3,1,-25.7,0.05
3265,117,0,0,32,16,0,4,1,45.1,0.05
3266,15,1,1,7,2,0,1,1,-30.6,0.05
3267,33,1,1,12,5,0,1,1,-4.6,0.05
3268,42,0,0,20,6,0,4,1,-14.3,0.05
3269,241,1,1,26,31,0,6,1,60.9,0.05
3270,82,3,3,23,9,0,5,0,47.7,0.05
3271,85,2,2,17,11,0,8,1,7.3,0.05
3272,31,0,0,10,4,0,1,1,-24.9,0.05
3273,70,0,0,9,8,0,2,1,-31.3,0.05
3274,75,1,1,33,10,0,5,1,18.7,0.05
3275,400,2,2,31,52,0,11,0,136.4,0.05
3276,164,2,2,26,18,0,9,1,58.0,0.05
3277,220,1,1,28,27,0,15,1,59.2,0.05
3278,22,0,0,7,3,0,2,1,-40.9,0.05
3279,377,4,4,38,36,0,15,1,136.2,0.05
3280,257,2,2,32,32,0,13,1,104.5,0.05
3281,13,0,0,3,2,0,1,1,-43.9,0.05
3282,20,0,0,10,3,0,1,1,-32.7,0.05
3283,400,0,0,29,38,0,9,0,141.4,0.05
3284,59,6,1,16,7,1,5,1,16.7,0.05
3285,100,3,3,31,9,0,2,0,76.9,0.05
3286,40,1,1,13,5,0,6,1,-22.0,0.05
3287,302,6,6,37,35,0,4,1,154.0,0.05
3288,84,0,1,18,10,0,3,1,14.0,0.05
3289,30,2,2,12,4,0,3,1,-13.3,0.05
3290,37,1,1,16,5,0,3,1,-5.3,0.05
3291,22,1,1,6,3,0,2,1,-27.2,0.05
3292,36,1,1,13,5,0,3,1,-19.0,0.05
3293,253,2,2,38,27,0,5,1,109.3,0.05
3294,400,1,1,26,39,0,13,0,101.6,0.05
3295,400,2,2,30,39,0,9,0,181.9,0.05
3296,262,6,1,33,27,1,17,1,68.4,0.05
3297,396,4,4,32,43,0,18,1,103.4,0.05
3298,50,2,2,20,6,0,2,1,18.8,0.05
3299,89,6,1,27,11,1,3,1,72.6,0.05
3300,13,0,0,4,2,0,3,1,-49.5,0.05
3301,20,0,0,8,3,0,3,1,-40.3,0.05
3302,298,2,2,38,30,0,9,1,92.1,0.05
3303,22,0,0,8,3,0,4,1,-45.6,0.05
3304,21,0,0,7,3,0,1,1,-36.7,0.05
3305,350,1,1,24,18,0,11,0,71.5,0.05
3306,400,7,2,38,41,1,7,0,226.4,0.05
3307,13,0,0,7,2,0,2,1,-42.7,0.05
3308,368,3,3,31,46,0,22,1,152.6,0.05
3309,56,1,1,25,8,0,2,1,12.2,0.05
3310,13,0,0,3,2,0,1,1,-41.5,0.05
3311,41,1,1,23,6,0,3,1,0.4,0.05
3312,400,2,2,18,44,0,10,0,65.4,0.05
3313,253,12,2,38,27,2,6,0,192.1,0.05
3314,5,0,0,4,1,0,3,1,-62.5,0.05
3315,143,0,0,33,17,0,7,1,80.7,0.05
3316,62,1,1,17,8,0,5,1,-1.7,0.05
3317,79,1,1,24,11,1,4,1,60.0,0.05
3318,400,3,3,26,49,0,15,0,145.0,0.05
3319,5,0,0,3,1,0,1,1,-48.0,0.05
3320,149,1,1,29,18,0,5,0,82.6,0.05
3321,51,2,2,23,7,0,2,1,13.1,0.05
3322,200,1,1,37,23,0,5,1,67.0,0.05
3323,284,9,4,34,34,1,11,1,110.2,0.05
3324,109,3,3,25,14,0,4,1,62.7,0.05
3325,34,2,2,12,4,0,2,1,-18.8,0.05
3326,380,6,1,16,48,1,13,1,112.8,0.05
3327,34,0,0,9,5,0,1,1,-23.2,0.05
3328,41,0,0,15,6,0,3,1,-17.9,0.05
3329,79,2,2,23,11,0,4,1,31.5,0.05
3330,20,0,0,6,3,0,2,1,-41.6,0.05
3331,8,0,0,4,1,0,3,1,-66.0,0.05
3332,23,0,0,8,3,0,1,1,-33.3,0.05
3333,49,0,0,14,7,0,0,1,-12.2,0.05
3334,159,2,2,21,21,0,15,0,28.0,0.05
3335,71,0,0,10,9,0,6,1,-7.6,0.05
3336,400,2,2,35,47,0,10,0,144.6,0.05
3337,13,0,0,8,2,0,3,1,-44.6,0.05
3338,15,1,1,6,2,0,3,1,-40.0,0.05
3339,148,7,2,25,13,1,8,1,61.4,0.05
3340,91,2,2,29,11,0,2,1,53.9,0.05
3341,137,0,0,37,19,0,3,1,81.5,0.05
3342,400,1,1,41,48,0,9,0,177.4,0.05
3343,27,0,0,10,4,0,4,1,-36.1,0.05
3344,400,1,1,33,51,0,8,0,170.3,0.05
3345,400,1,1,29,43,0,5,0,177.3,0.05
3346,13,0,0,8,2,0,4,1,-46.7,0.05
3347,55,1,1,29,8,0,1,1,22.1,0.05
3348,317,7,2,37,40,1,12,0,206.5,0.05
3349,13,0,0,8,2,0,4,1,-47.7,0.05
3350,400,0,0,25,48,0,6,0,125.0,0.05
3351,128,1,1,32,17,0,11,1,48.3,0.05
3352,63,1,1,13,8,0,1,1,-14.1,0.05
3353,106,2,2,38,14,0,5,1,58.9,0.05
3354,34,0,0,10,5,0,2,1,-31.5,0.05
3355,135,4,4,32,18,0,6,1,101.0,0.05
3356,78,1,1,22,11,0,5,0,29.3,0.05
3357,229,8,3,36,25,1,17,0,106.1,0.05
3358,20,0,0,9,3,0,2,1,-37.3,0.05
3359,41,1,1,10,6,0,2,1,-14.4,0.05
3360,53,1,1,18,6,0,4,1,6.1,0.05
3361,27,0,0,13,4,0,4,1,-33.8,0.05
3362,400,7,2,19,52,1,19,0,223.7,0.05
3363,92,2,2,31,12,0,8,0,32.5,0.05
3364,21,0,0,9,3,0,4,1,-43.9,0.05
3365,62,3,3,26,7,0,5,1,21.1,0.05
3366,151,1,1,32,17,0,7,1,53.3,0.05
3367,400,0,0,23,45,0,12,0,99.5,0.05
3368,20,0,0,10,3,0,3,1,-40.6,0.05
3369,400,6,1,30,45,1,17,0,198.5,0.05
3370,41,1,1,18,6,0,4,1,-15.2,0.05
3371,28,0,0,13,4,0,1,1,-26.2,0.05
3372,400,0,0,27,31,0,14,0,95.2,0.05
3373,6,0,0,2,1,0,0,1,-43.0,0.05
3374,65,3,3,28,9,0,1,1,43.7,0.05
3375,13,0,0,3,2,0,3,1,-48.5,0.05
3376,13,0,0,3,2,0,3,1,-50.4,0.05
3377,21,1,1,8,3,0,2,1,-31.1,0.05
3378,13,0,0,7,2,0,4,1,-47.7,0.05
3379,20,0,0,11,3,0,1,1,-30.4,0.05
3380,400,6,1,34,36,1,13,0,197.6,0.05
3381,75,0,0,17,8,0,4,1,-0.4,0.05
3382,20,0,0,5,3,0,3,1,-49.6,0.05
3383,14,0,0,7,2,0,5,1,-50.2,0.05
3384,90,3,3,32,12,0,2,1,59.4,0.05
3385,27,3,3,13,4,0,1,1,-1.6,0.05
3386,29,2,2,11,4,0,1,1,-3.3,0.05
3387,35,0,0,10,5,0,4,1,-38.5,0.05
3388,400,3,3,36,46,0,25,0,242.1,0.05
3389,51,1,1,27,7,0,3,1,6.9,0.05
3390,13,0,0,4,2,0,3,1,-49.4,0.05
3391,107,3,3,23,14,0,0,1,65.3,0.05
3392,13,0,0,3,2,0,3,1,-50.4,0.05
3393,12,0,0,7,2,0,1,1,-41.4,0.05
3394,400,2,2,37,33,0,6,0,141.5,0.05
3395,400,9,4,33,38,1,15,0,236.3,0.05
3396,118,2,2,17,9,0,6,0,4.8,0.05
3397,21,0,0,5,3,0,3,1,-45.9,0.05
3398,243,1,1,36,30,0,9,1,109.3,0.05
3399,27,0,0,10,4,0,1,1,-26.7,0.05
3400,400,2,2,15,51,0,6,0,95.1,0.05
3401,27,3,3,13,4,0,3,1,-6.0,0.05
3402,77,0,0,24,10,0,0,1,32.5,0.05
3403,21,1,1,9,3,0,4,1,-34.0,0.05
3404,5,0,0,1,1,0,2,1,-53.0,0.05
3405,73,1,1,24,8,0,6,1,0.6,0.05
3406,62,1,1,22,8,0,4,1,14.7,0.05
3407,371,1,1,29,42,0,8,0,110.0,0.05
3408,400,0,0,22,46,0,16,0,56.0,0.05
3409,113,1,1,11,14,0,7,0,0.9,0.05
3410,128,3,3,24,17,0,4,0,85.4,0.05
3411,27,0,0,9,4,0,3,1,-37.2,0.05
3412,36,0,0,13,5,0,1,1,-18.9,0.05
3413,95,6,1,15,5,1,4,1,13.7,0.05
3414,273,0,0,20,23,0,10,0,38.5,0.05
3415,111,0,0,22,15,0,4,1,3.1,0.05
3416,244,5,0,31,33,1,12,1,111.2,0.05
3417,69,2,2,13,9,0,4,1,5.2,0.05
3418,85,6,1,26,10,1,1,1,66.3,0.05
3419,400,8,3,28,44,1,21,0,102.9,0.05
3420,262,0,0,18,35,0,5,1,40.5,0.05
3421,13,0,0,4,2,0,3,1,-47.6,0.05
3422,27,0,0,11,4,0,1,1,-24.8,0.05
3423,154,4,4,39,19,0,3,1,95.5,0.05
3424,27,1,1,10,4,0,1,1,-17.9,0.05
3425,80,1,1,16,8,0,4,1,-8.6,0.05
3426,13,0,0,8,2,0,3,1,-42.8,0.05
3427,13,0,0,4,2,0,3,1,-49.5,0.05
3428,43,0,0,20,6,0,5,1,-16.5,0.05
3429,150,0,0,11,19,0,8,1,-33.0,0.05
3430,358,4,4,34,44,0,28,0,33.1,0.05
3431,27,0,0,10,4,0,2,1,-30.1,0.05
3432,111,3,3,31,13,0,7,1,45.9,0.05
3433,20,0,0,9,3,0,1,1,-33.7,0.05
3434,20,0,0,7,3,0,0,1,-30.5,0.05
3435,13,0,0,7,2,0,3,1,-45.8,0.05
3436,5,0,0,3,1,0,3,1,-54.0,0.05
3437,20,0,0,5,3,0,1,1,-34.8,0.05
3438,89,1,1,20,12,0,3,1,8.6,0.05
3439,45,0,0,17,6,0,4,0,-5.1,0.05
3440,20,0,0,9,3,0,3,1,-38.3,0.05
3441,98,1,1,26,12,0,4,1,30.0,0.05
3442,220,0,0,15,28,0,10,0,9.0,0.05
3443,400,7,2,19,36,1,16,0,105.6,0.05
3444,28,0,0,8,3,0,3,1,-39.4,0.05
3445,400,8,3,31,44,1,19,0,173.7,0.05
3446,119,4,4,25,13,0,0,1,91.6,0.05
3447,305,4,4,33,36,0,9,1,130.0,0.05
3448,164,1,1,18,22,0,5,1,29.5,0.05
3449,5,0,0,2,1,0,3,1,-55.0,0.05
3450,34,0,0,15,5,0,2,1,-17.1,0.05
3451,7,0,0,1,1,0,1,1,-47.7,0.05
3452,56,0,0,15,8,0,4,1,-15.9,0.05
3453,27,0,0,10,4,0,3,1,-35.7,0.05
3454,52,1,1,20,7,0,3,1,-3.6,0.05
3455,13,0,0,8,2,0,3,1,-44.7,0.05
3456,99,5,5,32,14,0,11,1,39.8,0.05
3457,241,1,1,37,26,0,9,1,46.4,0.05
3458,400,2,2,31,50,0,10,0,122.8,0.05
3459,27,0,0,10,4,0,1,1,-24.4,0.05
3460,29,2,2,14,4,0,5,1,-18.1,0.05
3461,182,1,1,29,22,0,4,1,43.5,0.05
3462,400,5,5,38,52,0,17,0,214.2,0.05
3463,247,4,4,43,30,0,7,1,136.7,0.05
3464,42,2,2,23,6,0,3,1,6.9,0.05
3465,20,1,1,10,3,0,3,1,-26.5,0.05
3466,18,1,1,9,2,0,2,1,-27.5,0.05
3467,31,0,0,13,4,0,3,1,-24.8,0.05
3468,51,1,1,18,7,0,2,1,1.5,0.05
3469,21,0,0,8,3,0,5,1,-46.2,0.05
3470,110,1,1,32,12,0,5,1,56.4,0.05
3471,146,2,2,33,20,0,2,1,62.5,0.05
3472,400,3,3,33,45,0,2,0,129.3,0.05
3473,166,3,3,28,20,0,11,1,54.5,0.05
3474,32,1,1,12,4,0,1,1,-16.1,0.05
3475,26,1,1,9,3,0,1,1,-33.4,0.05
3476,20,0,0,8,3,0,0,1,-27.9,0.05
3477,7,0,0,3,1,0,1,1,-44.6,0.05
3478,163,5,0,18,22,1,11,1,46.9,0.05
3479,66,2,2,28,8,0,2,1,41.3,0.05
3480,15,0,0,7,2,0,2,1,-44.2,0.05
3481,400,0,0,26,43,0,9,0,78.2,0.05
3482,115,5,5,44,14,0,6,1,78.1,0.05
3483,27,0,0,13,4,0,3,1,-27.2,0.05
3484,265,2,2,35,34,0,9,0,111.2,0.05
3485,65,0,0,21,9,0,5,1,-10.1,0.05
3486,35,0,0,14,5,0,5,1,-35.2,0.05
3487,267,2,2,25,27,0,9,1,55.1,0.05
3488,289,2,2,34,35,0,13,1,91.4,0.05
3489,20,0,0,9,3,0,2,1,-37.3,0.05
3490,268,0,0,47,32,0,21,1,58.6,0.05
3491,13,0,0,7,2,0,3,1,-45.7,0.05
3492,13,0,0,4,2,0,3,1,-47.1,0.05
3493,74,0,0,15,9,0,1,1,6.8,0.05
3494,342,3,3,37,40,0,14,1,165.5,0.05
3495,269,6,1,29,27,1,15,1,112.5,0.05
3496,99,3,3,34,12,0,4,1,52.2,0.05
3497,5,0,0,1,1,0,3,1,-56.0,0.05
3498,13,0,0,5,2,0,4,1,-50.5,0.05
3499,395,7,2,22,45,1,23,1,172.6,0.05
3500,158,2,2,29,16,0,6,1,56.5,0.05
3501,51,2,2,17,7,0,2,1,18.7,0.05
3502,86,2,2,18,10,0,4,1,9.4,0.05
3503,41,0,0,10,6,0,3,1,-33.0,0.05
3504,36,1,1,11,5,0,4,1,-23.8,0.05
3505,27,0,0,11,4,0,2,1,-32.7,0.05
3506,400,4,4,33,41,0,12,0,131.7,0.05
3507,62,1,1,27,9,0,2,1,5.1,0.05
3508,23,1,1,10,3,0,3,1,-32.2,0.05
3509,32,1,1,12,4,0,4,1,-25.2,0.05
3510,143,5,5,23,14,0,4,0,116.3,0.05
3511,21,0,0,8,3,0,5,1,-47.1,0.05
3512,27,1,1,10,4,0,3,1,-27.1,0.05
3513,27,1,1,14,4,0,3,1,-14.6,0.05
3514,232,4,4,29,20,0,9,0,84.6,0.05
3515,44,1,1,13,6,0,1,0,20.8,0.05
3516,73,0,0,23,10,0,1,1,25.1,0.05
3517,20,0,0,8,3,0,3,1,-42.9,0.05
3518,52,1,1,14,7,0,4,1,-12.0,0.05
3519,100,0,0,19,10,0,3,1,17.4,0.05
3520,81,3,3,39,10,0,4,1,46.7,0.05
3521,66,1,1,22,8,0,2,1,22.0,0.05
3522,22,1,1,8,3,0,3,1,-33.7,0.05
3523,28,0,0,9,4,0,0,1,-29.7,0.05
3524,208,1,1,29,19,0,4,1,84.1,0.05
3525,400,7,2,21,51,1,22,0,148.3,0.05
3526,172,1,1,25,19,0,8,0,43.9,0.05
3527,72,3,3,21,9,0,6,1,22.4,0.05
3528,20,0,0,9,3,0,0,1,-28.6,0.05
3529,31,1,1,15,4,0,4,1,-20.3,0.05
3530,21,1,1,4,3,0,1,1,-34.6,0.05
3531,20,0,0,12,3,0,3,1,-36.9,0.05
3532,187,2,2,32,23,0,6,0,102.4,0.05
3533,400,6,1,26,51,1,11,0,120.1,0.05
3534,21,1,1,13,3,0,2,1,-20.2,0.05
3535,307,6,1,21,33,1,19,0,71.2,0.05
3536,400,1,1,31,46,0,17,0,216.2,0.05
3537,369,3,3,37,33,0,22,1,45.4,0.05
3538,16,1,1,4,2,0,3,1,-40.6,0.05
3539,54,1,1,16,8,0,4,0,3.6,0.05
3540,20,0,0,9,3,0,2,1,-37.0,0.05
3541,12,0,0,7,2,0,1,1,-41.4,0.05
3542,347,2,2,30,41,0,30,1,83.8,0.05
3543,65,2,2,21,8,0,1,0,42.5,0.05
3544,55,2,2,23,7,0,6,0,16.1,0.05
3545,20,0,0,7,3,0,1,1,-37.8,0.05
3546,103,0,0,1,1,0,6,1,-70.7,0.05
3547,400,6,1,25,32,1,7,0,106.7,0.05
3548,369,7,2,34,47,1,14,1,89.8,0.05
3549,82,2,2,30,10,0,1,1,49.1,0.05
3550,288,4,4,27,37,0,17,1,92.1,0.05
3551,340,0,0,31,40,0,12,1,5.9,0.05
3552,55,1,1,18,7,0,5,0,7.5,0.05
3553,27,2,2,12,4,0,4,1,-18.5,0.05
3554,225,1,1,34,30,0,9,1,48.3,0.05
3555,27,0,0,13,4,0,3,1,-32.8,0.05
3556,185,1,1,27,23,0,9,1,24.2,0.05
3557,176,3,3,39,20,0,10,1,94.7,0.05
3558,41,0,0,15,6,0,2,1,-17.1,0.05
3559,67,1,1,22,9,0,1,1,23.1,0.05
3560,43,0,0,13,6,0,1,1,-14.1,0.05
3561,400,9,4,31,39,1,12,0,263.0,0.05
3562,5,0,0,3,1,0,3,1,-54.0,0.05
3563,312,6,1,30,40,1,14,1,113.3,0.05
3564,20,0,0,8,3,0,2,1,-39.5,0.05
3565,34,1,1,15,5,0,1,1,-9.8,0.05
3566,400,1,1,29,53,0,10,0,133.0,0.05
3567,95,1,1,32,11,0,4,1,33.2,0.05
3568,41,2,2,16,5,0,4,1,-6.8,0.05
3569,20,0,0,11,3,0,1,1,-31.2,0.05
3570,74,3,3,28,10,0,1,1,80.1,0.05
3571,286,7,2,39,22,1,5,1,119.2,0.05
3572,64,4,4,24,8,0,5,1,22.8,0.05
3573,13,0,0,3,2,0,1,1,-36.8,0.05
3574,137,0,0,15,14,0,4,1,3.4,0.05
3575,101,6,1,26,13,1,2,1,75.3,0.05
3576,40,0,0,15,6,0,4,1,-31.8,0.05
3577,400,5,5,44,51,0,21,0,242.3,0.05
3578,41,1,1,17,6,0,2,1,-8.6,0.05
3579,29,0,0,15,4,0,5,1,-35.1,0.05
3580,263,3,3,33,32,0,9,1,61.6,0.05
3581,15,1,1,7,2,0,1,1,-31.1,0.05
3582,34,0,0,15,5,0,4,1,-30.6,0.05
3583,62,1,1,22,9,0,5,1,2.4,0.05
3584,5,0,0,3,1,0,0,1,-41.0,0.05
3585,67,1,1,15,9,0,2,0,31.9,0.05
3586,20,0,0,8,3,0,0,1,-33.6,0.05
3587,21,0,0,9,3,0,1,1,-28.3,0.05
3588,55,3,3,24,8,0,2,1,23.0,0.05
3589,400,1,1,28,38,0,15,0,69.4,0.05
3590,23,1,1,9,3,0,2,1,-26.7,0.05
3591,156,1,1,25,19,0,6,1,28.7,0.05
3592,70,2,2,22,9,0,5,1,30.5,0.05
3593,313,3,3,45,35,0,17,1,143.4,0.05
3594,20,1,1,9,3,0,3,1,-32.1,0.05
3595,22,2,2,8,3,0,1,1,-20.4,0.05
3596,36,1,1,14,5,0,0,1,-0.7,0.05
3597,13,0,0,7,2,0,3,1,-46.2,0.05
3598,154,1,1,35,21,0,7,1,70.9,0.05
3599,194,0,0,21,22,0,11,1,14.7,0.05
3600,389,2,2,38,45,0,12,1,111.7,0.05
3601,102,8,3,44,14,1,3,1,113.4,0.05
3602,345,5,5,45,40,0,9,1,183.3,0.05
3603,46,1,1,16,6,0,4,0,10.0,0.05
3604,186,1,1,24,18,0,6,1,31.4,0.05
3605,27,1,1,10,4,0,1,1,-22.1,0.05
3606,20,0,0,8,3,0,2,1,-37.7,0.05
3607,57,1,1,20,8,0,1,1,-1.7,0.05
3608,73,5,5,18,8,0,2,0,47.7,0.05
3609,124,1,1,41,16,0,8,1,66.4,0.05
3610,400,7,2,22,32,1,11,0,214.7,0.05
3611,105,1,1,22,12,0,4,1,25.1,0.05
3612,227,1,1,28,30,0,4,1,134.3,0.05
3613,28,1,1,12,4,0,4,1,-25.0,0.05
3614,64,0,1,26,9,0,4,1,9.3,0.05
3615,34,0,0,15,5,0,0,1,-17.5,0.05
3616,22,1,1,7,3,0,2,1,-27.6,0.05
3617,27,0,0,13,4,0,4,1,-35.7,0.05
3618,70,1,1,29,10,0,6,1,16.4,0.05
3619,7,0,0,2,1,0,0,1,-43.0,0.05
3620,130,7,2,27,14,1,5,1,81.7,0.05
3621,247,5,0,24,27,1,10,1,103.0,0.05
3622,84,2,2,35,11,0,2,1,36.1,0.05
3623,5,0,0,2,1,0,0,1,-42.0,0.05
3624,27,0,0,7,4,0,0,1,-29.2,0.05
3625,32,1,1,14,4,0,5,1,-25.5,0.05
3626,12,0,0,5,2,0,3,1,-49.4,0.05
3627,124,3,3,32,15,0,5,1,60.9,0.05
3628,265,0,0,20,25,0,18,1,-3.2,0.05
3629,5,0,0,1,1,0,2,1,-53.0,0.05
3630,49,0,0,17,7,0,5,1,-27.5,0.05
3631,163,6,1,17,12,1,8,0,55.6,0.05
3632,400,4,4,35,39,0,3,0,159.8,0.05
3633,210,8,3,32,26,1,6,1,148.5,0.05
3634,69,1,1,20,9,0,5,1,13.2,0.05
3635,13,0,0,4,2,0,4,1,-49.6,0.05
3636,400,3,3,43,48,0,14,0,162.0,0.05
3637,6,0,0,2,1,0,0,1,-41.6,0.05
3638,107,0,0,23,12,0,2,1,30.3,0.05
3639,5,0,0,2,1,0,3,1,-55.0,0.05
3640,74,2,2,20,8,0,3,1,22.4,0.05
3641,314,4,4,30,41,0,9,1,95.0,0.05
3642,87,2,2,23,11,0,8,1,28.6,0.05
3643,215,6,1,15,23,1,7,1,79.4,0.05
3644,92,1,1,21,11,0,4,1,29.1,0.05
3645,312,3,3,35,37,0,14,1,68.2,0.05
3646,400,3,3,45,50,0,21,0,222.9,0.05
3647,63,2,2,25,8,0,2,1,50.7,0.05
3648,396,9,4,43,46,1,24,1,168.6,0.05
3649,134,1,1,35,19,0,4,1,48.3,0.05
3650,108,0,0,21,15,0,9,1,-14.4,0.05
3651,400,0,0,33,49,0,19,0,156.4,0.05
3652,379,2,2,31,48,0,10,1,85.7,0.05
3653,50,2,2,19,7,0,0,1,21.8,0.05
3654,241,2,2,35,28,0,16,1,76.9,0.05
3655,112,1,1,38,16,0,10,0,55.1,0.05
3656,263,2,2,22,33,0,7,1,20.8,0.05
3657,102,2,2,17,8,0,1,1,10.9,0.05
3658,87,1,1,15,12,0,2,1,6.3,0.05
3659,20,0,0,9,3,0,4,1,-43.6,0.05
3660,400,2,2,30,47,0,12,0,83.7,0.05
3661,87,1,1,24,10,0,4,0,20.7,0.05
3662,27,0,0,10,4,0,2,1,-32.6,0.05
3663,231,2,2,25,25,0,4,1,76.0,0.05
3664,20,0,0,9,3,0,4,1,-45.5,0.05
3665,56,0,0,21,8,0,2,1,-4.6,0.05
3666,34,0,0,12,4,0,1,1,-35.2,0.05
3667,72,0,0,3,2,0,4,1,-51.5,0.05
3668,80,1,1,23,11,0,3,1,27.6,0.05
